"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchase ROAS (Return on Ad Spend)","Website Purchases Conversion Value"
2018-01-20,2018-01-20,"otherEU2_ERLPurchase_0102 - Copy",23842800934210347,41,2.43902439,2.4390243902439,0.1,1,,30,Daily,0.1,,,,
2018-01-20,2018-01-20,"US_ERLPurchase_0102 - Copy",23842802970770347,903,15.26024363,2.2148394241417,0.689,20,17,30,Daily,13.78,2,6.89,7.11175617,98
2018-01-20,2018-01-20,DE_ERLPurchase5%0120,23842803187080347,563,15.5062167,0.71047957371226,2.1825,4,3,30,Daily,8.73,,,,
2018-01-20,2018-01-20,GB_ERLPurchase5%0120,23842803187110347,701,12.45363766,0.85592011412268,1.455,6,5,30,Daily,8.73,,,,
2018-01-20,2018-01-20,"US_ERLPurchase_0102 - Copy",23842782883750347,2761,10.85838464,1.2314378848243,0.88176471,34,33,30,Daily,29.98,1,29.98,1.63442295,49
2018-01-20,2018-01-20,"KR_Surveyemail_0102 - Copy",23842800934180347,1039,12.80076997,1.2512030798845,1.02307692,13,10,30,Daily,13.3,,,,
2018-01-20,2018-01-20,"otherEU2_ERLPurchase_0102 - Copy",23842788043950347,9813,3.69000306,1.0700091715072,0.34485714,105,86,30,Daily,36.21,1,36.21,1.35321734,49
2018-01-20,2018-01-20,US_ERLPurchase5%_0120,23842803198820347,598,14.5819398,1.6722408026756,0.872,10,9,30,Daily,8.72,,,,
2018-01-20,2018-01-20,DE_surveyEmail5%0120,23842803201740347,715,12.20979021,1.8181818181818,0.67153846,13,13,30,Daily,8.73,,,,
2018-01-20,2018-01-20,MY_OldPurchase4%_0109_recom,23842791410330347,15455,2.23940472,0.85409252669039,0.26219697,132,109,50,Daily,34.61,,,,
2018-01-20,2018-01-20,US_ERLPurchase_0102,23842782057400347,2360,12.71610169,1.1864406779661,1.07178571,28,27,30,Daily,30.01,,,,
2018-01-20,2018-01-20,"KR_Allbackers_0102 - Copy 2",23842798209600347,4638,7.3113411,1.228978007762,0.59491228,57,48,30,Daily,33.91,1,33.91,1.44500147,49
2018-01-20,2018-01-20,PH_surveyEmail5%0120,23842803201780347,6639,1.31495707,1.3706883566802,0.09593407,91,66,30,Daily,8.73,1,8.73,5.61282932,49
2018-01-20,2018-01-20,"US_ERLPurchase_0102 - Copy 2",23842800934240347,2547,12.27326266,1.6489988221437,0.74428571,42,42,30,Daily,31.26,1,31.26,1.5674984,49
2018-01-20,2018-01-20,MY_ERLPurchase5%0120,23842803123230347,2945,2.96434635,0.91680814940577,0.32333333,27,21,30,Daily,8.73,1,8.73,5.61282932,49
2018-01-20,2018-01-20,"FR_Surveyemail_0102 - Copy",23842802970780347,1337,10.31413613,0.82273747195213,1.25363636,11,6,30,Daily,13.79,,,,
2018-01-20,2018-01-20,"otherEU2_OldPurchase_0102 - Copy",23842802970840347,2,0,,,,,30,Daily,0,,,,
2018-01-20,2018-01-20,"otherEU2_OldPurchase_0102 - Copy",23842782876720347,14,4.28571429,7.1428571428571,0.06,1,,30,Daily,0.06,,,,
2018-01-20,2018-01-20,"US_ERLPurchase_0102 - Copy 2",23842802970830347,951,14.49001052,0.94637223974763,1.53111111,9,7,30,Daily,13.78,1,13.78,3.55587808,49
2018-01-20,2018-01-20,"FR_Surveyemail_0102 - Copy",23842800934220347,1603,11.3724267,1.1228945726762,1.01277778,18,11,30,Daily,18.23,1,18.23,2.68787713,49
2018-01-20,2018-01-20,"EG_OldPurchase_0102 - Copy",23842798209570347,49,0.81632653,4.0816326530612,0.02,2,1,30,Daily,0.04,,,,
2018-01-20,2018-01-20,"otherEU2_OldPurchase_0102 - Copy",23842782754710347,2,0,,,,,30,Daily,0,,,,
2018-01-20,2018-01-20,"US_OldPurchase_0102 - Copy 2",23842800934170347,4186,11.07501194,1.3377926421405,0.82785714,56,49,60,Daily,46.36,5,9.272,9.38308887,435
2018-01-20,2018-01-20,"US_OldPurchase_0102 - Copy",23842782883730347,4650,13.32258065,1.3548387096774,0.98333333,63,56,30,Daily,61.95,2,30.975,1.5819209,98
2018-01-20,2018-01-20,otherEU2_ERLPurchase3%_0120,23842803197610347,7,0,,,,,30,Daily,0,,,,
2018-01-20,2018-01-20,"otherEU2_OldPurchase_0102 - Copy",23842798209640347,8,5,,,,,30,Daily,0.04,,,,
2018-01-20,2018-01-20,"US_ERLPurchase_0102 - Copy 3",23842802970750347,979,14.08580184,1.7364657814096,0.81117647,17,13,30,Daily,13.79,3,4.59666667,10.65989848,147
2018-01-20,2018-01-20,FR_Surveyemail_0102,23842782057520347,3317,8.79409105,1.6581248115767,0.53036364,55,45,30,Daily,29.17,1,29.17,1.67980802,49
2018-01-20,2018-01-20,otherEU2_ERLPurchase2%_0120,23842803123240347,3,0,,,,,30,Daily,0,,,,
2018-01-20,2018-01-20,"otherEU2_ERLPurchase_0102 - Copy",23842802970810347,33,1.21212121,,,,,30,Daily,0.04,,,,
2018-01-20,2018-01-20,"US_Allbackers_0102 - Copy",23842802970800347,1656,8.32125604,1.0265700483092,0.81058824,17,17,30,Daily,13.78,,,,
2018-01-20,2018-01-20,KR_ERLPurchase4%_0120,23842803198840347,832,10.48076923,1.3221153846154,0.79272727,11,11,30,Daily,8.72,,,,
2018-01-20,2018-01-20,IT_surveyEmail5%0120,23842803201820347,1994,4.3781344,1.4543630892678,0.30103448,29,22,30,Daily,8.73,1,8.73,5.61282932,49
2018-01-20,2018-01-20,US_ERLPurchase4%_0120,23842803198850347,499,17.4749499,1.8036072144289,0.96888889,9,7,30,Daily,8.72,,,,
2018-01-20,2018-01-20,KR_ERLPurchase5%_0120,23842803198830347,952,9.15966387,1.4705882352941,0.62285714,14,11,30,Daily,8.72,,,,
2018-01-20,2018-01-20,otherEU2_ERLPurchase_0102,23842782056320347,10486,2.79515545,1.3351134846462,0.20935714,140,115,30,Daily,29.31,,,,
2018-01-20,2018-01-20,"US_ERLPurchase_0102 - Copy 2",23842802970760347,850,16.22352941,1.2941176470588,1.25363636,11,11,30,Daily,13.79,1,13.79,3.55329949,49
2018-01-20,2018-01-20,KR_ERLPurchase3%_0120,23842803197620347,685,12.74452555,0.72992700729927,1.746,5,3,30,Daily,8.73,,,,
2018-01-20,2018-01-20,IT_ERLPurchase5%0120,23842803187060347,2745,3.18032787,1.0928961748634,0.291,30,27,30,Daily,8.73,1,8.73,7.33104238,64
2018-01-20,2018-01-20,US_surveyEmail5%_0120,23842803201750347,486,17.94238683,1.6460905349794,1.09,8,6,30,Daily,8.72,,,,
2018-01-20,2018-01-20,KR_ERLPurchase2%_0120,23842803123280347,692,12.61560694,1.1560693641618,1.09125,8,7,30,Daily,8.73,,,,
2018-01-20,2018-01-20,VN_surveyEmail5%0120,23842803201810347,2274,3.83905013,1.1433597185576,0.33576923,26,15,30,Daily,8.73,,,,
2018-01-20,2018-01-20,US_ERLPurchase3%_0120,23842803197600347,511,17.08414873,2.1526418786693,0.79363636,11,7,30,Daily,8.73,,,,
2018-01-20,2018-01-20,otherEU2_surveyEmail5%_0120,23842803201770347,3722,2.34282644,1.9613111230521,0.11945205,73,60,30,Daily,8.72,1,8.72,5.61926606,49
2018-01-20,2018-01-20,VN_ERLPurchase5%0120,23842803187090347,2624,3.32698171,0.91463414634146,0.36375,24,14,30,Daily,8.73,,,,
2018-01-20,2018-01-20,"US_OldPurchase_0102 - Copy 2",23842802970790347,2240,12.30803571,1.2946428571429,0.95068966,29,26,60,Daily,27.57,,,,
2018-01-20,2018-01-20,"EG_OldPurchase_0102 - Copy",23842800934160347,29115,1.17259145,1.0613086038125,0.11048544,309,195,30,Daily,34.14,,,,
2018-01-20,2018-01-20,PH_ERLPurchase5%0120,23842803187050347,7154,1.22029634,1.5795359239586,0.07725664,113,75,30,Daily,8.73,,,,
2018-01-20,2018-01-20,US_ERLPurchase2%_0120,23842803123250347,385,22.67532468,0.77922077922078,2.91,3,2,30,Daily,8.73,,,,
2018-01-20,2018-01-20,otherEU2_OldPurchase_0102,23842782056310347,9200,3.30326087,1.4782608695652,0.22345588,136,113,30,Daily,30.39,,,,
2018-01-19,2018-01-19,"FR_Surveyemail_0102 - Copy",23842800934220347,2542,12.23052714,1.219512195122,1.00290323,31,20,30,Daily,31.09,1,31.09,1.57606948,49
2018-01-19,2018-01-19,"KR_Surveyemail_0102 - Copy",23842800934180347,2813,10.38037682,1.1731247778173,0.88484848,33,29,30,Daily,29.2,,,,
2018-01-19,2018-01-19,"US_OldPurchase_0102 - Copy 2",23842800934170347,5779,10.97248659,1.4362346426717,0.7639759,83,75,60,Daily,63.41,2,31.705,1.54549756,98
2018-01-19,2018-01-19,otherEU2_OldPurchase_0102,23842782056310347,10281,3.03666958,1.011574749538,0.30019231,104,85,30,Daily,31.22,1,31.22,1.56950673,49
2018-01-19,2018-01-19,"US_OldPurchase_0102 - Copy",23842782883730347,6294,9.96504608,1.3028280902447,0.76487805,82,73,30,Daily,62.72,2,31.36,1.5625,98
2018-01-19,2018-01-19,KR_Surveyemail_0102,23842782056420347,2279,10.43878894,1.9745502413339,0.52866667,45,42,30,Daily,23.79,,,,
2018-01-19,2018-01-19,"US_ERLPurchase_0102 - Copy 2",23842800934240347,2610,12.27969349,1.1111111111111,1.10517241,29,25,30,Daily,32.05,1,32.05,1.52886115,49
2018-01-19,2018-01-19,"otherEU2_OldPurchase_0102 - Copy",23842782876720347,1,0,,,,,30,Daily,0,,,,
2018-01-19,2018-01-19,"US_ERLPurchase_0102 - Copy",23842782883750347,2979,10.1510574,1.8126888217523,0.56,54,49,30,Daily,30.24,2,15.12,3.24074074,98
2018-01-19,2018-01-19,"US_ERLPurchase_0102 - Copy",23842800934190347,2442,13.14086814,1.2694512694513,1.03516129,31,28,30,Daily,32.09,1,32.09,1.52695544,49
2018-01-19,2018-01-19,"otherEU2_ERLPurchase_0102 - Copy",23842800934210347,34,2.94117647,,,,,30,Daily,0.1,,,,
2018-01-19,2018-01-19,US_ERLPurchase_0102,23842782057400347,3181,9.50330085,1.2889028607356,0.73731707,41,40,30,Daily,30.23,6,5.03833333,10.22163414,309
2018-01-19,2018-01-19,"otherEU2_ERLPurchase_0102 - Copy",23842788043950347,17,1.17647059,5.8823529411765,0.02,1,1,30,Daily,0.02,,,,
2018-01-19,2018-01-19,FR_Surveyemail_0102,23842782057520347,4121,7.5272992,1.4802232467848,0.50852459,61,48,30,Daily,31.02,3,10.34,5.22243714,162
2018-01-19,2018-01-19,"otherEU2_OldPurchase_0102 - Copy",23842798209640347,8,1.25,,,,,30,Daily,0.01,,,,
2018-01-19,2018-01-19,"otherEU2_OldPurchase_0102 - Copy",23842800934230347,3,0,,,,,30,Daily,0,,,,
2018-01-19,2018-01-19,otherEU2_ERLPurchase_0102,23842782056320347,11029,2.72282165,1.1696436666969,0.2327907,129,110,30,Daily,30.03,2,15.015,3.26340326,98
2018-01-18,2018-01-18,MY_OldPurchase4%_0115_recom,23842798209650347,3983,2.75420537,0.82852121516445,0.33242424,33,18,50,Daily,10.97,,,,
2018-01-18,2018-01-18,EG_OldPurchase_0102,23842782056610347,20518,1.12437859,0.98450141339312,0.11420792,202,110,30,Daily,23.07,,,,
2018-01-18,2018-01-18,"US_OldPurchase_0102 - Copy 2",23842798209610347,1557,11.21387283,1.9910083493899,0.56322581,31,29,30,Daily,17.46,1,17.46,2.80641466,49
2018-01-18,2018-01-18,FR_Surveyemail_0102,23842782057520347,3114,9.51830443,1.2202954399486,0.78,38,28,30,Daily,29.64,1,29.64,1.65317139,49
2018-01-18,2018-01-18,"otherEU2_OldPurchase_0102 - Copy",23842782754710347,2,0,,,,,30,Daily,0,,,,
2018-01-18,2018-01-18,MY_OldPurchase4%_0109_recom,23842791410330347,4600,2.29347826,0.73913043478261,0.31029412,34,27,50,Daily,10.55,1,10.55,4.64454976,49
2018-01-18,2018-01-18,"KR_Surveyemail_0102 - Copy",23842798209560347,601,13.91014975,2.3294509151414,0.59714286,14,13,30,Daily,8.36,,,,
2018-01-18,2018-01-18,"US_ERLPurchase_0102 - Copy 2",23842800934240347,925,14.33513514,1.8378378378378,0.78,17,18,30,Daily,13.26,2,6.63,7.39064857,98
2018-01-18,2018-01-18,"US_OldPurchase_0102 - Copy",23842782883730347,5330,11.78611632,1.4071294559099,0.8376,75,72,30,Daily,62.82,1,62.82,1.01878383,64
2018-01-18,2018-01-18,"otherEU2_OldPurchase_0102 - Copy",23842800934230347,2,0,,,,,30,Daily,0,,,,
2018-01-18,2018-01-18,"EG_OldPurchase_0102 - Copy",23842798209570347,12233,1.10030246,1.0872230850977,0.10120301,133,76,30,Daily,13.46,,,,
2018-01-18,2018-01-18,"US_OldPurchase_0102 - Copy 2",23842800934170347,2294,11.93984307,1.0897994768963,1.0956,25,24,60,Daily,27.39,1,27.39,1.78897408,49
2018-01-18,2018-01-18,US_ERLPurchase_0102,23842782057400347,2671,11.28041932,1.1606140022463,0.97193548,31,28,30,Daily,30.13,1,30.13,1.62628609,49
2018-01-18,2018-01-18,"otherEU2_ERLPurchase_0102 - Copy",23842798209620347,4383,4.16381474,1.2092174309833,0.34433962,53,39,30,Daily,18.25,,,,
2018-01-18,2018-01-18,"KR_Surveyemail_0102 - Copy",23842800934180347,1593,11.97112367,1.443816698054,0.82913043,23,22,30,Daily,19.07,1,19.07,2.56948086,49
2018-01-18,2018-01-18,"US_ERLPurchase_0102 - Copy",23842800934190347,915,14.66666667,1.3114754098361,1.11833333,12,10,30,Daily,13.42,2,6.71,7.30253353,98
2018-01-18,2018-01-18,"US_ERLPurchase_0102 - Copy",23842782883750347,2739,11.05147864,1.4968966776196,0.73829268,41,38,30,Daily,30.27,1,30.27,1.61876445,49
2018-01-18,2018-01-18,"otherEU2_ERLPurchase_0102 - Copy",23842788043950347,3,3.33333333,,,,,30,Daily,0.01,,,,
2018-01-18,2018-01-18,"EG_OldPurchase_0102 - Copy",23842788054290347,16687,0.85515671,0.95283753820339,0.08974843,159,83,30,Daily,14.27,,,,
2018-01-18,2018-01-18,"FR_Surveyemail_0102 - Copy",23842800934220347,1374,11.39737991,0.80058224163028,1.42363636,11,9,30,Daily,15.66,,,,
2018-01-18,2018-01-18,otherEU2_ERLPurchase_0102,23842782056320347,9328,3.26758148,0.92195540308748,0.3544186,86,65,30,Daily,30.48,,,,
2018-01-18,2018-01-18,KR_Surveyemail_0102,23842782056420347,3110,11.09003215,1.0932475884244,1.01441176,34,32,30,Daily,34.49,,,,
2018-01-18,2018-01-18,"FR_Surveyemail_0102 - Copy",23842798209630347,1442,8.61997226,1.24826629681,0.69055556,18,13,30,Daily,12.43,,,,
2018-01-18,2018-01-18,otherEU2_OldPurchase_0102,23842782056310347,8339,3.64312268,1.0432905624176,0.3491954,87,72,30,Daily,30.38,,,,
2018-01-18,2018-01-18,"KR_Surveyemail_0102 - Copy",23842788054300347,725,14.51034483,2.2068965517241,0.6575,16,13,30,Daily,10.52,,,,
2018-01-18,2018-01-18,US_Allbackers_0102,23842782057390347,2329,8.54873336,0.94461142121082,0.905,22,22,30,Daily,19.91,3,6.63666667,7.38322451,147
2018-01-18,2018-01-18,"otherEU2_OldPurchase_0102 - Copy",23842798209640347,2,0,,,,,30,Daily,0,,,,
2018-01-18,2018-01-18,"otherEU2_ERLPurchase_0102 - Copy",23842800934210347,33,2.72727273,,,,,30,Daily,0.09,,,,
2018-01-17,2018-01-17,ID_OldPurchase3%_0109,23842791400620347,17830,0.78855861,1.1048794167134,0.07137056,197,112,30,Daily,14.06,,,,
2018-01-17,2018-01-17,MY_OldPurchase4%_0109_recom,23842791410330347,13514,2.56474767,1.0063637709042,0.25485294,136,105,50,Daily,34.66,1,34.66,1.41373341,49
2018-01-17,2018-01-17,"US_ERLPurchase_0102 - Copy",23842798209580347,2893,8.19564466,1.0715520221224,0.76483871,31,27,30,Daily,23.71,1,23.71,2.06663855,49
2018-01-17,2018-01-17,"EG_OldPurchase_0102 - Copy",23842798209570347,216,0.27777778,1.8518518518519,0.015,4,2,30,Daily,0.06,,,,
2018-01-17,2018-01-17,FR_OldPurchase4%_0109,23842791410280347,3877,4.84653082,0.69641475367552,0.69592593,27,19,30,Daily,18.79,,,,
2018-01-17,2018-01-17,"otherEU2_OldPurchase_0102 - Copy",23842782754710347,16,5,,,,,30,Daily,0.08,,,,
2018-01-17,2018-01-17,otherEU_Allbackers_0102,23842782057540347,2465,6.9168357,1.7444219066937,0.39651163,43,39,30,Daily,17.05,1,17.05,5.74780059,98
2018-01-17,2018-01-17,MY_OldPurchase4%_0115_recom,23842798209650347,11334,2.95747309,1.2263984471502,0.24115108,139,94,50,Daily,33.52,2,16.76,2.92362768,98
2018-01-17,2018-01-17,"US_OldPurchase_0102 - Copy 2",23842798209610347,2521,12.07457358,1.2693375644585,0.95125,32,27,30,Daily,30.44,,,,
2018-01-17,2018-01-17,KR_Surveyemail_0102,23842782056420347,3661,9.33624693,1.3111171810981,0.71208333,48,41,30,Daily,34.18,,,,
2018-01-17,2018-01-17,"US_OldPurchase_0102 - Copy",23842782883730347,3835,9.29856584,1.5123859191656,0.61482759,58,51,30,Daily,35.66,2,17.83,2.74817723,98
2018-01-17,2018-01-17,otherEU2_OldPurchase_0102,23842782056310347,7496,3.91808965,1.0272145144077,0.38142857,77,57,30,Daily,29.37,1,29.37,1.66836908,49
2018-01-17,2018-01-17,"otherEU_Allbackers_0102 - Copy",23842788043860347,3014,5.67684141,1.4598540145985,0.38886364,44,38,30,Daily,17.11,,,,
2018-01-17,2018-01-17,"MY_OldPurchase_0102 - Copy",23842788042610347,5156,3.59193173,0.83397982932506,0.43069767,43,33,30,Daily,18.52,1,18.52,2.64578834,49
2018-01-17,2018-01-17,"FR_Surveyemail_0102 - Copy",23842798209630347,3262,9.15695892,1.1955855303495,0.76589744,39,30,30,Daily,29.87,,,,
2018-01-17,2018-01-17,"otherEU2_OldPurchase_0102 - Copy",23842798209640347,49,3.26530612,2.0408163265306,0.16,1,1,30,Daily,0.16,,,,
2018-01-17,2018-01-17,"EG_OldPurchase_0102 - Copy",23842788054290347,26539,1.10818041,1.3225818606579,0.08378917,351,223,30,Daily,29.41,,,,
2018-01-17,2018-01-17,"US_ERLPurchase_0102 - Copy",23842782883750347,3101,9.66462431,1.2254111576911,0.78868421,38,34,30,Daily,29.97,,,,
2018-01-17,2018-01-17,"otherEU2_OldPurchase_0102 - Copy",23842782876720347,8,1.25,,,,,30,Daily,0.01,,,,
2018-01-17,2018-01-17,EG_OldPurchase_0102,23842782056610347,610,0.81967213,0.65573770491803,0.125,4,2,30,Daily,0.5,,,,
2018-01-17,2018-01-17,US_Allbackers_0102,23842782057390347,3994,8.59038558,1.4271407110666,0.60192982,57,53,30,Daily,34.31,3,11.43666667,4.28446517,147
2018-01-17,2018-01-17,"otherEU2_ERLPurchase_0102 - Copy",23842798209620347,8875,3.94591549,0.76619718309859,0.515,68,52,30,Daily,35.02,,,,
2018-01-17,2018-01-17,"KR_Surveyemail_0102 - Copy",23842798209560347,2663,10.81487045,1.5396169733383,0.70243902,41,36,30,Daily,28.8,1,28.8,1.70138889,49
2018-01-17,2018-01-17,US_ERLPurchase_0102,23842782057400347,3380,8.62721893,1.0355029585799,0.83314286,35,31,30,Daily,29.16,,,,
2018-01-17,2018-01-17,otherEU2_ERLPurchase_0102,23842782056320347,10156,3.23946436,1.0634107916503,0.30462963,108,79,30,Daily,32.9,2,16.45,2.9787234,98
2018-01-17,2018-01-17,"KR_Surveyemail_0102 - Copy",23842788054300347,2392,14.18060201,1.8394648829431,0.77090909,44,38,30,Daily,33.92,1,33.92,1.44457547,49
2018-01-17,2018-01-17,FR_Surveyemail_0102,23842782057520347,3975,7.80628931,1.2578616352201,0.6206,50,33,30,Daily,31.03,,,,
2018-01-17,2018-01-17,"otherEU2_ERLPurchase_0102 - Copy",23842782754580347,4379,4.15391642,1.507193423156,0.27560606,66,51,30,Daily,18.19,,,,
2018-01-17,2018-01-17,"KR_Allbackers_0102 - Copy 2",23842798209600347,934,8.46895075,1.1777301927195,0.71909091,11,9,30,Daily,7.91,,,,
2018-01-17,2018-01-17,"otherEU2_ERLPurchase_0102 - Copy",23842788043950347,15,1.33333333,,,,,30,Daily,0.02,,,,
2018-01-17,2018-01-17,otherEU2_Surveyemail_0102,23842782056340347,6086,3.35031219,1.5116661189616,0.22163043,92,57,30,Daily,20.39,,,,
2018-01-16,2018-01-16,IT_Surveyemail_0102,23842782057240347,3371,3.6784337,0.889943636903,0.41333333,30,23,30,Daily,12.4,,,,
2018-01-16,2018-01-16,MY_OldPurchase4%_0109_recom,23842791410330347,14876,2.33396074,0.94783543963431,0.24624113,141,106,50,Daily,34.72,1,34.72,1.41129032,49
2018-01-16,2018-01-16,"US_OldPurchase_0102 - Copy 2",23842798209610347,445,15.41573034,2.0224719101124,0.76222222,9,8,30,Daily,6.86,,,,
2018-01-16,2018-01-16,otherEU_Allbackers_0102,23842782057540347,5067,5.76672587,1.3617525162818,0.42347826,69,60,30,Daily,29.22,1,29.22,1.67693361,49
2018-01-16,2018-01-16,"US_ERLPurchase_0102 - Copy",23842782883750347,2648,10.95543807,1.6993957703927,0.64466667,45,40,30,Daily,29.01,4,7.2525,9.5139607,276
2018-01-16,2018-01-16,KR_Surveyemail_0102,23842782056420347,11,6.36363636,,,,,30,Daily,0.07,,,,
2018-01-16,2018-01-16,"otherEU2_ERLPurchase_0102 - Copy",23842788043950347,4,5,,,,,30,Daily,0.02,,,,
2018-01-16,2018-01-16,MY_OldPurchase4%_0115_recom,23842798209650347,89,2.24719101,,,,,50,Daily,0.2,,,,
2018-01-16,2018-01-16,"US_ERLPurchase_0102 - Copy",23842798209580347,550,12.25454545,2.3636363636364,0.51846154,13,13,30,Daily,6.74,,,,
2018-01-16,2018-01-16,"otherEU_Allbackers_0102 - Copy",23842788043860347,6505,4.51498847,0.89162182936203,0.50637931,58,48,30,Daily,29.37,2,14.685,3.33673817,98
2018-01-16,2018-01-16,FR_OldPurchase4%_0109,23842791410280347,7259,4.71001515,0.92299214767874,0.51029851,67,52,30,Daily,34.19,2,17.095,2.86633519,98
2018-01-16,2018-01-16,MY_OldPurchase_0102,23842782056820347,3887,3.42423463,0.69462310264986,0.49296296,27,19,30,Daily,13.31,,,,
2018-01-16,2018-01-16,"otherEU2_Surveyemail_0102 - Copy",23842788042580347,6587,2.65067557,1.7306816456657,0.15315789,114,88,30,Daily,17.46,1,17.46,2.80641466,49
2018-01-16,2018-01-16,ID_OldPurchase3%_0109,23842791400620347,42809,0.65944077,1.361863159616,0.04842196,583,205,30,Daily,28.23,1,28.23,1.73574212,49
2018-01-16,2018-01-16,US_ERLPurchase_0102,23842782057400347,3230,9.28173375,1.2693498452012,0.73121951,41,37,30,Daily,29.98,1,29.98,1.63442295,49
2018-01-16,2018-01-16,"KR_Allbackers_0102 - Copy 2",23842798209600347,1179,8.00678541,1.4418999151824,0.55529412,17,13,30,Daily,9.44,,,,
2018-01-16,2018-01-16,PH_OldPurchase3%_0109,23842791400640347,6606,1.15652437,0.74174992431123,0.15591837,49,27,30,Daily,7.64,,,,
2018-01-16,2018-01-16,DE_OldPurchase3%_0109,23842791400550347,2355,7.45647558,1.656050955414,0.45025641,39,29,30,Daily,17.56,,,,
2018-01-16,2018-01-16,FR_Surveyemail_0102,23842782057520347,4632,6.32556131,1.4032815198618,0.45076923,65,40,30,Daily,29.3,,,,
2018-01-16,2018-01-16,"MY_OldPurchase_0102 - Copy",23842788042610347,10603,3.32547392,0.82995378666415,0.40068182,88,56,30,Daily,35.26,1,35.26,1.38967669,49
2018-01-16,2018-01-16,"otherEU2_OldPurchase_0102 - Copy",23842782754710347,1,40,,,,,30,Daily,0.04,,,,
2018-01-16,2018-01-16,"US_OldPurchase_0102 - Copy",23842782883730347,3675,7.84761905,1.8775510204082,0.41797101,69,60,30,Daily,28.84,4,7.21,6.7961165,196
2018-01-16,2018-01-16,"KR_Surveyemail_0102 - Copy",23842798209560347,1091,12.30064161,1.833180568286,0.671,20,17,30,Daily,13.42,1,13.42,3.65126677,49
2018-01-16,2018-01-16,"otherEU2_ERLPurchase_0102 - Copy",23842782876690347,5455,3.33638863,1.173235563703,0.284375,64,52,30,Daily,18.2,,,,
2018-01-16,2018-01-16,"FR_Surveyemail_0102 - Copy",23842798209630347,1324,10.27945619,0.90634441087613,1.13416667,12,7,30,Daily,13.61,,,,
2018-01-16,2018-01-16,"EG_OldPurchase_0102 - Copy",23842798209570347,13573,0.95262654,1.429308185368,0.06664948,194,118,30,Daily,12.93,2,6.465,7.57927301,98
2018-01-16,2018-01-16,otherEU2_Surveyemail_0102,23842782056340347,10373,3.42138244,1.4749831292779,0.23196078,153,116,30,Daily,35.49,2,17.745,2.76134122,98
2018-01-16,2018-01-16,US_Allbackers_0102,23842782057390347,3821,8.99502748,1.3347291285004,0.67392157,51,51,30,Daily,34.37,1,34.37,1.42566191,49
2018-01-16,2018-01-16,"otherEU2_ERLPurchase_0102 - Copy",23842798209620347,1,0,,,,,30,Daily,0,,,,
2018-01-16,2018-01-16,"otherEU2_OldPurchase_0102 - Copy",23842782890290347,5038,3.54505756,0.99245732433505,0.3572,50,39,30,Daily,17.86,1,17.86,2.74356103,49
2018-01-16,2018-01-16,"otherEU2_OldPurchase_0102 - Copy",23842782876720347,1,10,,,,,30,Daily,0.01,,,,
2018-01-16,2018-01-16,otherEU2_OldPurchase_0102,23842782056310347,8915,3.2574313,0.94223219293326,0.34571429,84,69,30,Daily,29.04,1,29.04,1.68732782,49
2018-01-16,2018-01-16,"otherEU2_ERLPurchase_0102 - Copy",23842782754580347,7715,3.6941024,1.0887880751782,0.33928571,84,64,30,Daily,28.5,,,,
2018-01-16,2018-01-16,otherEU2_ERLPurchase_0102,23842782056320347,8598,3.31472435,1.0700162828565,0.30978261,92,73,30,Daily,28.5,,,,
2018-01-15,2018-01-15,IT_Surveyemail_0102,23842782057240347,9243,3.12452667,1.3848317645786,0.225625,128,104,30,Daily,28.88,1,28.88,1.6966759,49
2018-01-15,2018-01-15,"MY_OldPurchase_0102 - Copy",23842788043900347,2000,3.76,1.3,0.28923077,26,21,30,Daily,7.52,,,,
2018-01-15,2018-01-15,"US_OldPurchase_0102 - Copy 2",23842788054340347,1783,11.17779024,1.3460459899047,0.83041667,24,22,30,Daily,19.93,,,,
2018-01-15,2018-01-15,DE_Allbackers_0102,23842782057620347,1511,10.96624752,1.4559894109861,0.75318182,22,15,30,Daily,16.57,,,,
2018-01-15,2018-01-15,"MY_OldPurchase_0102 - Copy",23842788042610347,45,2.66666667,,,,,30,Daily,0.12,,,,
2018-01-15,2018-01-15,"US_ERLPurchase_0102 - Copy",23842788043920347,2136,12.08333333,1.8258426966292,0.66179487,39,35,30,Daily,25.81,2,12.905,3.79697792,98
2018-01-15,2018-01-15,PH_OldPurchase3%_0109,23842791400640347,26471,1.09138302,0.85376449699671,0.12783186,226,130,30,Daily,28.89,,,,
2018-01-15,2018-01-15,MY_OldPurchase4%_0109_recom,23842791410330347,14242,2.43926415,0.7442774891167,0.32773585,106,80,50,Daily,34.74,2,17.37,3.2527346,113
2018-01-15,2018-01-15,otherEU_Allbackers_0102,23842782057540347,5612,5.16037063,1.0513186029936,0.49084746,59,53,30,Daily,28.96,1,28.96,1.69198895,49
2018-01-15,2018-01-15,MY_OldPurchase_0102,23842782056820347,12109,2.88710876,0.71847386241638,0.40183908,87,64,30,Daily,34.96,,,,
2018-01-15,2018-01-15,"US_ERLPurchase_0102 - Copy",23842782883750347,2785,10.80789946,1.1131059245961,0.97096774,31,27,30,Daily,30.1,,,,
