"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchases Conversion Value","Website Purchase ROAS (Return on Ad Spend)"
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy 2",23842701923090055,1748,11.4416476,1.2585812356979,0.90909090909091,22,17,30,Daily,20,,,,
2018-01-24,2018-01-24,EU_LocalSurvey2%_0123,23842703177320055,2664,6.68918919,0.86336336336336,0.77478260869565,23,20,30,Daily,17.82,,,,
2018-01-24,2018-01-24,US_LocalSurvey5%_0123,23842703197250055,2616,10.05351682,0.84097859327217,1.1954545454545,22,21,30,Daily,26.3,,,,
2018-01-24,2018-01-24,"Asia_ERLPurchase3%_0120-0208 exTW",23842703077360055,4790,5.94363257,0.54279749478079,1.095,26,23,30,Daily,28.47,4,7.1175,291,10.22128556
2018-01-24,2018-01-24,"OtherEU_ADDCARTLAL_12231 - Copy 2",23842691813240055,3059,5.89735208,1.2749264465512,0.4625641025641,39,32,30,Daily,18.04,,,,
2018-01-24,2018-01-24,CA_Survey3%_0109,23842695036180055,4101,7.4591563,1.0972933430871,0.67977777777778,45,41,30,Daily,30.59,,,,
2018-01-24,2018-01-24,"EU_Survey5%_0109 - Copy 2",23842702337350055,2694,6.23608018,1.2249443207127,0.50909090909091,33,26,30,Daily,16.8,,,,
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy 3",23842702337340055,2374,12.91069924,1.3900589721988,0.92878787878788,33,28,30,Daily,30.65,,,,
2018-01-24,2018-01-24,Asia_ERLPurchase3%_0120-0208exTW,23842701522490055,4042,7.30578921,1.0143493320139,0.72024390243902,41,35,30,Daily,29.53,1,29.53,49,1.6593295
2018-01-24,2018-01-24,"OtherEU_ERLLAL_12231 - Copy 2",23842691067100055,4196,7.27836034,1.4537654909438,0.50065573770492,61,51,30,Daily,30.54,,,,
2018-01-24,2018-01-24,CA_Surveyemail_0109_xin,23842694889510055,4584,13.28752182,1.4616055846422,0.90910447761194,67,48,60,Daily,60.91,,,,
2018-01-24,2018-01-24,EU_LocalAllBackers4%_0124,23842704012770055,939,9.91480298,0.42598509052183,2.3275,4,3,30,Daily,9.31,1,9.31,49,5.26315789
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy 2",23842703077330055,1411,14.0042523,1.0630758327427,1.3173333333333,15,12,30,Daily,19.76,,,,
2018-01-24,2018-01-24,Asia_LocalSurvey2%_0123,23842703177250055,2206,6.82230281,0.63463281958296,1.075,14,11,30,Daily,15.05,,,,
2018-01-24,2018-01-24,"OtherEU_ERLLAL_12231 - Copy 5",23842701511490055,1896,7.84810127,0.84388185654008,0.93,16,16,30,Daily,14.88,,,,
2018-01-24,2018-01-24,US_Survey2%_0109_xin,23842695035080055,3590,8.52924791,2.1727019498607,0.3925641025641,78,70,30,Daily,30.62,1,30.62,49,1.60026127
2018-01-24,2018-01-24,EU_LocalSurvey4%_0123,23842703181400055,2519,7.24096864,0.95275903136165,0.76,24,20,30,Daily,18.24,,,,
2018-01-24,2018-01-24,"US_Survey2%_0109 - Copy",23842702175250055,2652,9.42684766,1.2820512820513,0.73529411764706,34,31,30,Daily,25,,,,
2018-01-24,2018-01-24,Asia_LocalAllBackers2%_0124,23842704013890055,1659,5.39481615,1.0849909584087,0.49722222222222,18,7,30,Daily,8.95,1,8.95,98,10.94972067
2018-01-24,2018-01-24,OtherEU_ERLPurchase3%_0120,23842701522560055,4801,6.45490523,0.85398875234326,0.75585365853659,41,37,30,Daily,30.99,,,,
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy",23842700008940055,2390,12.78242678,1.2133891213389,1.0534482758621,29,22,30,Daily,30.55,,,,
2018-01-24,2018-01-24,US_Allbackers_1231,23842689233960055,4121,11.0749818,1.1890317884009,0.93142857142857,49,47,60,Daily,45.64,,,,
2018-01-24,2018-01-24,US_LocalAllBackers2%_0124,23842704013940055,295,17.62711864,1.3559322033898,1.3,4,4,30,Daily,5.2,,,,
2018-01-24,2018-01-24,Asia_LocalAllBackers1%_0124,23842704018240055,1564,5.91432225,0.63938618925831,0.925,10,7,30,Daily,9.25,1,9.25,49,5.2972973
2018-01-24,2018-01-24,GB_LocalSurvey2%_0123,23842703177280055,3346,8.53556485,0.56784219964136,1.5031578947368,19,19,30,Daily,28.56,2,14.28,98,3.43137255
2018-01-24,2018-01-24,EU_LocalAllBackers5%_0124,23842704009860055,1202,7.86189684,0.33277870216306,2.3625,4,3,30,Daily,9.45,,,,
2018-01-24,2018-01-24,"CA_Survey3%_0109 - Copy",23842702337360055,2378,8.20857864,1.0513036164844,0.7808,25,20,30,Daily,19.52,,,,
2018-01-24,2018-01-24,"Asia_ERLPurchase2%_0120 - Copy 2",23842703077490055,5703,4.96580747,0.63124671225671,0.78666666666667,36,25,30,Daily,28.32,2,14.16,98,3.46045198
2018-01-24,2018-01-24,EU_LocalAllBackers3%_0124,23842704013990055,963,9.60539979,1.2461059190031,0.77083333333333,12,7,30,Daily,9.25,,,,
2018-01-24,2018-01-24,"Topcities_ADDCARTLAL_1231_tech - Copy",23842702175340055,1306,13.6676876,0.91883614088821,1.4875,12,11,30,Daily,17.85,,,,
2018-01-24,2018-01-24,otherAsia_LocalAllBackers2%_0124,23842704013900055,6900,1.28405797,0.60869565217391,0.21095238095238,42,27,30,Daily,8.86,,,,
2018-01-24,2018-01-24,EU_LocalSurvey1%_0123,23842703175430055,2949,9.63377416,0.57646659884707,1.6711764705882,17,11,30,Daily,28.41,1,28.41,49,1.72474481
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy",23842702175270055,2204,13.72958258,1.2704174228675,1.0807142857143,28,24,30,Daily,30.26,3,10.086666666667,147,4.85789822
2018-01-24,2018-01-24,"Asia_ERLPurchase3%_0120 - Copy",23842701923060055,1276,7.55485893,0.78369905956113,0.964,10,9,30,Daily,9.64,,,,
2018-01-24,2018-01-24,"EU_Survey5%_0109 - Copy 3",23842703077430055,2166,7.0544783,1.477377654663,0.4775,32,28,30,Daily,15.28,,,,
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy",23842703077450055,1351,13.56772761,0.59215396002961,2.29125,8,6,30,Daily,18.33,,,,
2018-01-24,2018-01-24,Asia_LocalAllBackers4%_0124,23842704012740055,1286,7.16951788,0.62208398133748,1.1525,8,6,30,Daily,9.22,,,,
2018-01-24,2018-01-24,"EU_ERLPurchase_0101_006 - Copy",23842691210210055,3500,8.46285714,1.0285714285714,0.82277777777778,36,32,30,Daily,29.62,,,,
2018-01-24,2018-01-24,"CA_Surveyemail_0109 - Copy 3",23842702175220055,2649,15.10758777,1.3590033975085,1.1116666666667,36,27,60,Daily,40.02,,,,
2018-01-24,2018-01-24,otherAsia_LocalAllBackers3%_0124,23842704013970055,10227,0.88197907,0.72357485088491,0.12189189189189,74,37,30,Daily,9.02,,,,
2018-01-24,2018-01-24,"EU_Survey5%_0109 - Copy",23842700009160055,4027,7.5068289,1.5147752669481,0.4955737704918,61,51,30,Daily,30.23,,,,
2018-01-24,2018-01-24,"US_Survey2%_0109 - Copy",23842703077510055,1748,10.64645309,1.1441647597254,0.9305,20,16,30,Daily,18.61,,,,
2018-01-24,2018-01-24,EU_ERLLAL_1231,23842689264630055,4739,6.17218823,1.3293943870015,0.46428571428571,63,50,30,Daily,29.25,,,,
2018-01-24,2018-01-24,EU_ERLPurchase5%_0120,23842701523190055,4315,4.42410197,0.99652375434531,0.44395348837209,43,35,30,Daily,19.09,,,,
2018-01-24,2018-01-24,"US_Survey4%_0109 - Copy 2",23842703077460055,3764,6.5063762,1.115834218916,0.58309523809524,42,43,30,Daily,24.49,,,,
2018-01-24,2018-01-24,"Asia_ERLPurchase3%_0120 - Copy 3",23842703077500055,961,8.80332986,0.72840790842872,1.2085714285714,7,5,30,Daily,8.46,,,,
2018-01-24,2018-01-24,Topcities_ADDCARTLAL_1231_tech,23842689190220055,3136,9.75127551,1.1798469387755,0.82648648648649,37,30,30,Daily,30.58,,,,
2018-01-24,2018-01-24,CA_LocalSurvey5%_0123,23842703175410055,4924,5.9829407,1.0966693744923,0.54555555555556,54,49,30,Daily,29.46,1,29.46,64,2.1724372
2018-01-24,2018-01-24,otherAsia_LocalAllBackers4%_0124,23842704012800055,9900,0.8979798,0.4040404040404,0.22225,40,23,30,Daily,8.89,,,,
2018-01-24,2018-01-24,"EU_ERLLAL_1231 - Copy",23842700009050055,2141,7.03876693,1.6347501167679,0.43057142857143,35,32,30,Daily,15.07,,,,
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy 4",23842703077380055,1616,11.85024752,1.0519801980198,1.1264705882353,17,14,30,Daily,19.15,,,,
2018-01-24,2018-01-24,otherAsia_LocalAllBackers1%_0124,23842704018290055,7227,1.26470181,0.60882800608828,0.20772727272727,44,26,30,Daily,9.14,,,,
2018-01-24,2018-01-24,EU_LocalAllBackers1%_0124,23842704018230055,953,9.67471144,0.31479538300105,3.0733333333333,3,2,30,Daily,9.22,,,,
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy 3",23842703077480055,1615,11.46749226,1.2383900928793,0.926,20,12,30,Daily,18.52,,,,
2018-01-24,2018-01-24,Asia_LocalAllBackers5%_0124,23842704009880055,1373,6.64238893,0.50983248361253,1.3028571428571,7,5,30,Daily,9.12,,,,
2018-01-24,2018-01-24,"US_Survey2%_0109 - Copy 3",23842703077390055,2061,8.97622513,1.407083939835,0.63793103448276,29,23,30,Daily,18.5,,,,
2018-01-24,2018-01-24,"Asia_ERLPurchase3%_0120 - Copy",23842701937700055,5365,5.4277726,0.78285181733458,0.69333333333333,42,34,30,Daily,29.12,,,,
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy 4",23842703077520055,2681,11.56284968,1.1562849682954,1,31,28,30,Daily,31,1,31,129,4.16129032
2018-01-24,2018-01-24,Asia_LocalAllBackers3%_0124,23842704013930055,1698,5.4770318,0.64782096584217,0.84545454545455,11,6,30,Daily,9.3,,,,
2018-01-24,2018-01-24,"US_Survey2%_0109 - Copy 2",23842703077340055,2011,9.00546992,1.7404276479364,0.51742857142857,35,33,30,Daily,18.11,,,,
2018-01-24,2018-01-24,US_LocalSurvey1%_0123,23842703175440055,2003,13.32001997,1.2980529206191,1.0261538461538,26,25,30,Daily,26.68,1,26.68,49,1.83658171
2018-01-24,2018-01-24,"CA_Survey2%_0109 - Copy 2",23842703077470055,1231,14.95532088,0.56864337936637,2.63,7,4,30,Daily,18.41,,,,
2018-01-23,2018-01-23,"SA_Survey2%_0109 - Copy",23842695391100055,23550,1.36942675,1.7112526539278,0.080024813895782,403,297,30,Daily,32.25,,,,
2018-01-23,2018-01-23,"Indonisia_ADDCARTLAL_1223 - Copy 2",23842701923200055,2811,0.42333689,2.5969405905372,0.016301369863014,73,7,30,Daily,1.19,,,,
2018-01-23,2018-01-23,"Asia_AllpixelLAL_1229_012 - Copy",23842689862290055,10936,6.32863936,0.64923189465984,0.97478873239437,71,57,60,Daily,69.21,1,69.21,64,0.92472186
2018-01-23,2018-01-23,"Indonisia_ADDCARTLAL_1223 - Copy",23842683877580055,22798,1.22861655,0.90797438371787,0.13531400966184,207,109,60,Daily,28.01,1,28.01,49,1.74937522
2018-01-23,2018-01-23,"Asia_ERLLAL_1231 - Copy",23842693062520055,4631,6.25998704,0.82055711509393,0.76289473684211,38,28,30,Daily,28.99,1,28.99,49,1.69023801
2018-01-23,2018-01-23,"Thailand_ERLPurchase5%_0120 - Copy",23842701923040055,1442,2.10124827,0.62413314840499,0.33666666666667,9,7,30,Daily,3.03,,,,
2018-01-23,2018-01-23,"US_ERLPurchase_0101_006 - Copy 3",23842700009060055,4847,14.09737982,1.5267175572519,0.92337837837838,74,65,60,Daily,68.33,1,68.33,64,0.93663106
2018-01-23,2018-01-23,"OtherEU_ERLPurchase3%_0120 - Copy",23842703077400055,1865,8.63806971,0.48257372654155,1.79,9,6,30,Daily,16.11,,,,
2018-01-23,2018-01-23,EU_LocalSurvey3%_0123,23842703181340055,1514,8.6988111,0.52840158520476,1.64625,8,6,30,Daily,13.17,,,,
2018-01-23,2018-01-23,"Asia_ERLPurchase2%_0120 - Copy",23842702337150055,3325,8.58345865,0.84210526315789,1.0192857142857,28,24,30,Daily,28.54,1,28.54,49,1.71688858
2018-01-23,2018-01-23,US_LocalSurvey5%_0123,23842703197250055,704,9.28977273,0.56818181818182,1.635,4,3,30,Daily,6.54,,,,
2018-01-23,2018-01-23,"Asia_ADDCARTLAL_1227_002 - Copy 2",23842694145000055,3784,9.21247357,0.52854122621564,1.743,20,16,30,Daily,34.86,,,,
2018-01-23,2018-01-23,"Topcities_NewPurchase_1229_012 - Copy",23842689862230055,3824,18.45972803,0.88912133891213,2.0761764705882,34,29,60,Daily,70.59,1,70.59,129,1.82745431
2018-01-23,2018-01-23,Thailand_OldpixelLAL_1229_001,23842686491370055,9648,1.86774461,0.41459369817579,0.4505,40,19,30,Daily,18.02,,,,
2018-01-23,2018-01-23,"Asia_ERLLAL_1231 - Copy 2",23842693815150055,3780,9.21957672,0.52910052910053,1.7425,20,16,30,Daily,34.85,3,11.616666666667,147,4.21807747
2018-01-23,2018-01-23,Thailand_SurveyEmail_1230_004,23842688014420055,2397,2.05673759,0.41718815185649,0.493,10,5,30,Daily,4.93,,,,
2018-01-23,2018-01-23,CA_Surveyemail_0109_xin,23842694889510055,3586,17.26715003,0.75292805354155,2.2933333333333,27,20,60,Daily,61.92,1,61.92,49,0.79134367
2018-01-23,2018-01-23,"OtherEU_ERLLAL_12231 - Copy 6",23842701937740055,1710,7.49707602,0.70175438596491,1.0683333333333,12,10,30,Daily,12.82,,,,
2018-01-23,2018-01-23,"EU_Survey5%_0109 - Copy 3",23842702337070055,3620,8.17403315,1.0497237569061,0.77868421052632,38,32,30,Daily,29.59,1,29.59,49,1.65596485
2018-01-23,2018-01-23,"Asia_ERLPurchase3%_0120 - Copy 3",23842703077500055,2541,8.23297914,0.78709169618261,1.046,20,17,30,Daily,20.92,,,,
2018-01-23,2018-01-23,"CA_Survey2%_0109 - Copy 3",23842703077480055,1249,12.48198559,1.1208967173739,1.1135714285714,14,10,30,Daily,15.59,,,,
2018-01-23,2018-01-23,"Indonisia_ADDCARTLAL_1223 - Copy 3",23842702175180055,6962,0.59465671,2.5711002585464,0.023128491620112,179,22,30,Daily,4.14,,,,
2018-01-23,2018-01-23,"Asia_ADDCARTLAL_1222 - Copy 2",23842689862280055,4882,7.13437116,0.67595247849242,1.0554545454545,33,31,30,Daily,34.83,,,,
2018-01-23,2018-01-23,EU_ADDCARTLAL_1228,23842685167260055,4293,8.30887491,0.83857442348008,0.99083333333333,36,27,30,Daily,35.67,1,35.67,49,1.37370339
2018-01-23,2018-01-23,Phil_Survey4%_0109,23842695045940055,33378,1.03361496,0.9347474384325,0.11057692307692,312,206,30,Daily,34.5,1,34.5,49,1.42028986
2018-01-23,2018-01-23,Thailand_LocalSurvey2%_0123,23842703177270055,608,2.86184211,,,,,30,Daily,1.74,,,,
2018-01-23,2018-01-23,"CA_Survey2%_0109 - Copy 2",23842701923120055,2254,10.94055013,1.153504880213,0.94846153846154,26,23,30,Daily,24.66,3,8.22,147,5.96107056
2018-01-23,2018-01-23,"OtherEU_ERLLAL_12231 - Copy 3",23842701937800055,1810,7.08839779,1.2707182320442,0.55782608695652,23,17,30,Daily,12.83,,,,
2018-01-23,2018-01-23,"EU_Survey5%_0109 - Copy 2",23842701937830055,4142,7.27909223,0.86914534041526,0.8375,36,29,30,Daily,30.15,,,,
2018-01-23,2018-01-23,Asia_LocalSurvey2%_0123,23842703177250055,1950,6.70769231,0.66666666666667,1.0061538461538,13,11,30,Daily,13.08,,,,
2018-01-23,2018-01-23,"CA_Survey2%_0109 - Copy 4",23842703077380055,1122,13.62745098,1.8716577540107,0.72809523809524,21,15,30,Daily,15.29,1,15.29,49,3.20470896
2018-01-23,2018-01-23,"Indonisia_ADDCARTLAL_1223 - Copy 2",23842701937860055,10061,0.77825266,2.4252062419243,0.032090163934426,244,27,30,Daily,7.83,,,,
2018-01-23,2018-01-23,"EU_ADDCARTLAL_1221 - Copy xin",23842689862120055,5355,6.45378151,0.74696545284781,0.864,40,36,30,Daily,34.56,,,,
2018-01-23,2018-01-23,Thailand_ADDCARTLAL_1228,23842685170400055,10059,2.12148325,0.35788845809723,0.59277777777778,36,18,30,Daily,21.34,1,21.34,49,2.29615745
2018-01-23,2018-01-23,"Russia_ERLPurchase3%_0120 - Copy",23842702175200055,2419,4.13807358,0.62009094667218,0.66733333333333,15,7,30,Daily,10.01,,,,
2018-01-23,2018-01-23,"Thailand_ERLPurchase5%_0120 - Copy 2",23842702175190055,908,2.88546256,0.66079295154185,0.43666666666667,6,4,30,Daily,2.62,,,,
2018-01-23,2018-01-23,"CA_Surveyemail_0109 - Copy 2",23842701923180055,3328,14.87379808,0.96153846153846,1.546875,32,25,60,Daily,49.5,3,16.5,147,2.96969697
2018-01-23,2018-01-23,"OtherEU_ERLLAL_12231 - Copy 2",23842691067100055,3550,8.36619718,1.0140845070423,0.825,36,29,30,Daily,29.7,1,29.7,64,2.15488215
2018-01-23,2018-01-23,"EU_ERLPurchase_0101_006 - Copy 2",23842701937880055,2058,6.59378037,0.82604470359572,0.79823529411765,17,16,30,Daily,13.57,,,,
2018-01-23,2018-01-23,EU_ERLLAL_1231,23842689264630055,4270,7.09133489,0.98360655737705,0.72095238095238,42,36,30,Daily,30.28,,,,
2018-01-23,2018-01-23,"US_ERLPurchase_0101_006 - Copy 3",23842701937910055,5180,11.53474903,0.83011583011583,1.3895348837209,43,38,60,Daily,59.75,,,,
2018-01-23,2018-01-23,"Indonisia_ADDCARTLAL_1223 - Copy 2",23842702337330055,8240,0.79854369,2.9126213592233,0.027416666666667,240,10,30,Daily,6.58,,,,
2018-01-23,2018-01-23,"Asia_ADDCARTLAL_1230_0208 exTW",23842689862180055,4973,6.90931028,0.76412628192238,0.90421052631579,38,25,30,Daily,34.36,,,,
2018-01-23,2018-01-23,Topcities_ADDCARTLAL_1227_tech,23842684724270055,2714,10.77008106,0.77376565954311,1.3919047619048,21,20,30,Daily,29.23,,,,
2018-01-23,2018-01-23,"Asia_ERLLAL_1231 - Copy",23842690406560055,3609,9.51510114,0.58187863674148,1.6352380952381,21,16,30,Daily,34.34,,,,
2018-01-23,2018-01-23,Thailand_LocalSurvey4%_0123,23842703181370055,2659,2.31289959,0.22564874012787,1.025,6,5,30,Daily,6.15,,,,
2018-01-23,2018-01-23,"US_ERLPurchase_0101_006 - Copy",23842690408130055,4194,14.05340963,1.1444921316166,1.2279166666667,48,41,60,Daily,58.94,,,,
2018-01-23,2018-01-23,"OtherEU_ERLLAL_12231 - Copy 6",23842701923080055,1590,8.19496855,0.44025157232704,1.8614285714286,7,6,30,Daily,13.03,,,,
2018-01-23,2018-01-23,"EU_ERLLAL_1231 - Copy",23842700009050055,3590,8.38440111,0.83565459610028,1.0033333333333,30,27,30,Daily,30.1,,,,
2018-01-23,2018-01-23,"Asia_ERLPurchase2%_0120 - Copy",23842703077420055,2649,7.88599471,1.0570026425066,0.74607142857143,28,23,30,Daily,20.89,,,,
2018-01-23,2018-01-23,"US_Survey4%_0109 - Copy 2",23842702175360055,1850,7.23783784,1.6216216216216,0.44633333333333,30,30,30,Daily,13.39,,,,
2018-01-23,2018-01-23,"Indonisia_ADDCARTLAL_1223 - Copy 2",23842702175320055,2039,0.57871506,3.0407062285434,0.019032258064516,62,3,30,Daily,1.18,,,,
2018-01-23,2018-01-23,"Russia_ERLLAL_0102 - Copy",23842694115290055,10,2,,,,,30,Daily,0.02,,,,
2018-01-23,2018-01-23,"Thailand_ERLPurchase5%_0120 - Copy 2",23842702337230055,3749,2.4459856,0.45345425446786,0.53941176470588,17,11,30,Daily,9.17,,,,
2018-01-23,2018-01-23,"US_ERLPurchase_0101_006 - Copy 3",23842701507820055,4308,16.02135562,0.90529247910864,1.7697435897436,39,35,60,Daily,69.02,1,69.02,49,0.70993915
2018-01-23,2018-01-23,"OtherEU_ERLLAL_12231 - Copy 3",23842702337270055,2994,9.94655979,0.76820307281229,1.2947826086957,23,20,30,Daily,29.78,1,29.78,49,1.6453996
2018-01-23,2018-01-23,"EU_Survey5%_0109 - Copy 2",23842701923170055,4228,6.91579943,0.99337748344371,0.69619047619048,42,38,30,Daily,29.24,1,29.24,49,1.67578659
2018-01-23,2018-01-23,"Asia_ERLPurchase2%_0120 - Copy",23842702175160055,684,7.90935673,0.58479532163743,1.3525,4,4,30,Daily,5.41,,,,
2018-01-23,2018-01-23,"US_ERLPurchase_0101_006 - Copy 4",23842702337140055,3032,12.44722955,0.85751978891821,1.4515384615385,26,26,60,Daily,37.74,1,37.74,49,1.29835718
2018-01-23,2018-01-23,"Topcities_ADDCARTLAL_1229_012 - Copy 3",23842690626880055,5954,11.60900235,1.0581121934834,1.0971428571429,63,58,60,Daily,69.12,,,,
2018-01-23,2018-01-23,Russia_ERLPurchase5%_0120,23842701523170055,4841,2.47262962,0.76430489568271,0.32351351351351,37,27,30,Daily,11.97,,,,
2018-01-23,2018-01-23,"Thailand_ERLPurchase5%_0120 - Copy",23842701937720055,14524,1.95813825,0.44753511429358,0.43753846153846,65,48,30,Daily,28.44,1,28.44,49,1.72292546
2018-01-23,2018-01-23,"CA_Survey3%_0109 - Copy",23842701923210055,1563,8.85476647,1.0876519513756,0.81411764705882,17,13,30,Daily,13.84,,,,
2018-01-23,2018-01-23,"OtherEU_ERLLAL_12231 - Copy 3",23842701923140055,4032,7.31894841,1.264880952381,0.57862745098039,51,48,30,Daily,29.51,1,29.51,129,4.37139953
2018-01-23,2018-01-23,Topcities_ADDCARTLAL_1231_tech,23842689190220055,2659,10.87250846,1.3162843174126,0.826,35,33,30,Daily,28.91,1,28.91,49,1.69491525
2018-01-23,2018-01-23,otherAsia_LocalSurvey4%_0123,23842703181360055,10345,1.25567907,0.59932334461092,0.20951612903226,62,32,30,Daily,12.99,1,12.99,49,3.77213241
2018-01-23,2018-01-23,"CA_Survey2%_0109 - Copy 2",23842702337250055,1542,12.26329442,0.6485084306096,1.891,10,8,30,Daily,18.91,,,,
2018-01-23,2018-01-23,"Indonisia_ADDCARTLAL_1223 - Copy 3",23842702337200055,7767,0.75447406,2.7809965237543,0.02712962962963,216,18,30,Daily,5.86,,,,
2018-01-23,2018-01-23,Asia_Allbackers_1231,23842689269440055,5961,5.77923167,0.85556114745848,0.67549019607843,51,38,30,Daily,34.45,,,,
2018-01-23,2018-01-23,Thailand_LocalSurvey1%_0123,23842703175460055,1897,1.77648919,0.26357406431207,0.674,5,3,30,Daily,3.37,,,,
2018-01-23,2018-01-23,"CA_Surveyemail_0109 - Copy",23842701923150055,1737,16.09671848,1.3816925734024,1.165,24,17,60,Daily,27.96,,,,
2018-01-23,2018-01-23,GB_LocalSurvey5%_0123,23842703197240055,1445,8.62975779,0.83044982698962,1.0391666666667,12,10,30,Daily,12.47,,,,
2018-01-23,2018-01-23,"EU_Survey5%_0109 - Copy",23842700009160055,3696,7.96536797,0.78463203463203,1.0151724137931,29,26,30,Daily,29.44,1,29.44,49,1.66440217
2018-01-23,2018-01-23,"Asia_ERLPurchase3%_0120 - Copy",23842702337160055,881,8.86492622,1.3620885357548,0.65083333333333,12,8,30,Daily,7.81,,,,
2018-01-23,2018-01-23,"CA_Survey2%_0109 - Copy",23842703077450055,1207,12.78376139,0.91135045567523,1.4027272727273,11,8,30,Daily,15.43,,,,
2018-01-23,2018-01-23,"Topcities_ADDCARTLAL_1227_tech - Copy",23842702175400055,1767,16.48556876,1.3016411997736,1.2665217391304,23,22,30,Daily,29.13,,,,
2018-01-23,2018-01-23,"Russia_ERLPurchase3%_0120 - Copy",23842702337210055,2880,4.21527778,1.1111111111111,0.379375,32,20,30,Daily,12.14,,,,
2018-01-23,2018-01-23,"Thailand_ERLPurchase4%_0120 - Copy",23842701937730055,1098,2.40437158,0.54644808743169,0.44,6,5,30,Daily,2.64,,,,
2018-01-23,2018-01-23,"US_ERLPurchase_0101_006 - Copy 3",23842701509480055,5452,11.12435803,0.97212032281731,1.1443396226415,53,48,60,Daily,60.65,2,30.325,113,1.86314922
2018-01-23,2018-01-23,"OtherEU_ERLPurchase3%_0120 - Copy 2",23842703077370055,2070,7.57971014,0.57971014492754,1.3075,12,10,30,Daily,15.69,,,,
2018-01-23,2018-01-23,US_Surveyemail_1231,23842689232450055,6287,11.03865118,1.4792428821377,0.74623655913979,93,86,60,Daily,69.4,1,69.4,129,1.85878963
2018-01-23,2018-01-23,otherAsia_LocalSurvey3%_0123,23842703181320055,9343,1.38927539,0.64219201541261,0.21633333333333,60,29,30,Daily,12.98,,,,
2018-01-23,2018-01-23,"CA_Surveyemail_0109 - Copy 3",23842702175220055,4076,15.07605496,1.1776251226693,1.2802083333333,48,40,60,Daily,61.45,1,61.45,49,0.79739626
2018-01-23,2018-01-23,"OtherEU_ADDCARTLAL_1229_001 - Copy 3",23842693062540055,4526,6.4007954,0.86168802474591,0.74282051282051,39,34,30,Daily,28.97,1,28.97,49,1.6914049
2018-01-23,2018-01-23,Russia_ERLPurchase3%_0120,23842701522530055,2428,4.0815486,0.94728171334432,0.43086956521739,23,17,30,Daily,9.91,,,,
2018-01-23,2018-01-23,"Thailand_SurveyEmail_1230_004 - Copy",23842690626820055,5216,1.30559816,0.23006134969325,0.5675,12,8,30,Daily,6.81,,,,
2018-01-23,2018-01-23,"CA_Survey2%_0109 - Copy 2",23842701937750055,1002,14.14171657,1.1976047904192,1.1808333333333,12,9,30,Daily,14.17,,,,
